,lind_id,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
124,,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9426,31.9298,31.9492,31.9265,31.9236,31.9492,31.9474,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9359,31.9465,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9343,31.9436,31.9492,31.9492,31.9492,31.9492,31.9492,31.9489,31.9472,31.9435,31.9492,31.9483,31.9394,31.949,31.945,31.9489,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9144,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492
125,,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9279,31.9214,31.942,31.9525,31.929,31.9525,31.9258,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9214,31.9528,31.923,31.9528,31.9528,31.9528,31.9528,31.9528,31.9338,31.9229,31.9528,31.9423,31.9528,31.9528,31.9231,31.9468,31.9528,31.9528,31.9528,31.9287,31.9528,31.9528,31.9317,31.9528,31.9267,31.9528,31.9461,31.9233,31.9528,31.9528,31.9528,31.9107,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528,31.8811,31.9528,31.9293,31.9528,31.9528,31.9528,31.9528,31.9528,31.9528
126,,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473
127,,31.9444,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474,31.9474
128,,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9478,31.9483,31.9479,31.946,31.9428,31.9399,31.9377,31.9386,31.9483,31.9483,31.948,31.9465,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.948,31.9475,31.948,31.9479,31.9483,31.9483,31.9483,31.9483,31.9474,31.946,31.9483,31.9464,31.9483,31.9453,31.9454,31.9465,31.9426,31.9482,31.946,31.9461,31.9483,31.9471,31.9448,31.9456,31.9469,31.944,31.941,31.938,31.948,31.9483,31.9483,31.9483,31.9478,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483,31.9483
129,,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9409,31.9475,31.9475,31.9475,31.9412,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.945,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475,31.9475
130,,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9437,31.9399,31.9437,31.9338,31.934,31.9319,31.9315,31.9408,31.9394,31.9367,31.9368,31.9448,31.9492,31.9492,31.9492,31.9492,31.9488,31.9492,31.9492,31.9473,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9465,31.9435,31.9492,31.9492,31.9492,31.9492,31.9492,31.9491,31.9492,31.9458,31.9492,31.9492,31.9486,31.9433,31.9491,31.9416,31.9455,31.9379,31.947,31.9451,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492
131,,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9444,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9387,31.9406,31.9433,31.9476,31.9476,31.9441,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9473,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9452,31.9467,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476
132,,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9444,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473
133,,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9444,31.9444,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473,31.9473
134,,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9458,31.9462,31.9459,31.9463,31.9481,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9486,31.9486,31.9478,31.9485,31.9486,31.9487,31.9404,31.9485,31.9487,31.9476,31.9487,31.9475,31.9464,31.9487,31.9463,31.9467,31.9425,31.9467,31.9422,31.9416,31.9422,31.9463,31.9442,31.9427,31.9436,31.938,31.9401,31.9394,31.9395,31.9365,31.9449,31.9447,31.9471,31.9486,31.9464,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487
135,,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9425,31.9491,31.943,31.9418,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9485,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9467,31.9487,31.9492,31.9492,31.9492,31.9492,31.9451,31.9492,31.9481,31.9368,31.9404,31.9379,31.9337,31.9387,31.9328,31.9328,31.9328,31.9328,31.9328,31.9405,31.9458,31.9492,31.9492,31.9486,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492,31.9492
136,,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9386,31.9324,31.9213,31.922,31.9206,31.8914,31.9217,31.9132,31.9173,31.9202,31.9207,31.9227,31.9226,31.9227,31.9293,31.9237,31.9199,31.9324,31.9384,31.9181,31.9545,31.9379,31.9566,31.9557,31.9546,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9322,31.9581,31.9553,31.9581,31.9473,31.9581,31.9581,31.9581,31.9034,31.9581,31.9581,31.9581,31.9205,31.9173,31.9579,31.9581,31.9288,31.9581,31.9581,31.9529,31.9581,31.9464,31.9071,31.9581,31.9581,31.9278,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581,31.9581
137,,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9486,31.9494,31.9488,31.9442,31.9395,31.9432,31.9419,31.9469,31.9497,31.9478,31.9456,31.9455,31.9497,31.9497,31.9484,31.9474,31.9494,31.9476,31.9497,31.9463,31.9497,31.9497,31.9497,31.9497,31.947,31.9475,31.9494,31.9477,31.9497,31.9453,31.9497,31.9497,31.9497,31.9436,31.9351,31.9489,31.9445,31.9394,31.9409,31.9392,31.9318,31.9361,31.9346,31.9248,31.9329,31.9304,31.9459,31.9497,31.9484,31.9497,31.949,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497,31.9497
138,,31.9472,31.9472,31.9444,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9444,31.9472,31.9444,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472
139,,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.9449,31.9439,31.9424,31.9414,31.9437,31.9405,31.9399,31.9426,31.9412,31.9448,31.9446,31.9422,31.9459,31.947,31.9477,31.9466,31.9469,31.9465,31.948,31.9475,31.9467,31.9452,31.948,31.948,31.948,31.948,31.948,31.947,31.9467,31.948,31.948,31.9475,31.948,31.948,31.948,31.948,31.9477,31.948,31.948,31.948,31.948,31.9478,31.9478,31.948,31.947,31.948,31.9465,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948,31.948
140,,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9444,31.9444,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472
141,,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9444,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9444,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471,31.9471
142,,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.9444,31.951,31.9444,31.9444,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.9504,31.951,31.951,31.951,31.951,31.9456,31.951,31.951,31.9469,31.9482,31.951,31.95,31.9461,31.9394,31.9413,31.9353,31.9397,31.937,31.9234,31.9328,31.9269,31.928,31.9146,31.9197,31.896,31.9275,31.9366,31.9364,31.9439,31.9478,31.9498,31.9489,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951,31.951
143,,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.9444,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947,31.947
144,,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9482,31.9466,31.9384,31.923,31.9237,31.926,31.9232,31.9409,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9454,31.9483,31.9453,31.9332,31.9474,31.9414,31.9237,31.9484,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487,31.9487
145,,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468
146,,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468
147,,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9442,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.94,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468,31.9468
148,,31.9472,31.9472,31.9472,31.9472,31.9444,31.9472,31.9444,31.9444,31.9472,31.9472,31.9444,31.9472,31.9472,31.9472,31.9444,31.9444,31.9472,31.9444,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9449,31.9463,31.9469,31.946,31.9472,31.9456,31.9451,31.9472,31.9465,31.9472,31.9472,31.9472,31.9457,31.9472,31.9463,31.9469,31.9459,31.9461,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9468,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9453,31.9444,31.9446,31.9464,31.9464,31.9426,31.9451,31.9453,31.9472,31.9472,31.9468,31.9472,31.9472,31.9469,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472,31.9472
149,,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466,31.9466
150,,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9393,31.9467,31.9459,31.9442,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9462,31.9466,31.9467,31.9451,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467,31.9467
151,,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9438,31.9422,31.9428,31.9415,31.9407,31.9407,31.9407,31.9407,31.9425,31.9427,31.9416,31.9421,31.9419,31.9445,31.9474,31.9459,31.9472,31.9457,31.9469,31.9447,31.9476,31.9471,31.947,31.9454,31.9451,31.946,31.9461,31.9463,31.9476,31.946,31.9476,31.9476,31.9473,31.9475,31.9476,31.9471,31.9476,31.9474,31.9474,31.9476,31.9476,31.9442,31.9473,31.9469,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476,31.9476
