,link_id,0:00,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45
60,,0.573333,0.452222,0.432222,0.421111,0.365556,0.41,0.332222,0.346667,0.34,0.335556,0.382222,0.397778,0.461111,0.445556,0.303333,0.29,0.427778,0.595556,0.625556,0.793333,0.92,1.08222,1.14556,1.52,1.92333,2.55556,2.78222,3.09667,3.43556,3.59222,3.76111,3.68444,3.29444,2.70889,3.39333,3.73222,3.57556,3.29667,2.99222,2.6,2.73333,2.85889,2.88111,2.76,2.63444,2.61,2.68667,2.58556,2.59111,2.58444,2.51556,2.50333,2.52667,2.75444,2.72889,2.67556,2.55667,2.62889,2.53778,2.61556,2.70222,2.84,2.93778,2.99222,3.02444,2.91667,2.96778,2.92889,2.97,2.96222,3.00333,2.92222,2.87444,2.63556,2.75556,2.75333,2.63444,2.55,2.51,2.40444,2.25889,2.08333,2.00111,1.92111,1.80778,1.53333,1.37111,1.28667,1.26333,1.04889,1.00444,0.986667,0.917778,0.815556,0.757778,0.798889
61,,0.577778,0.454444,0.428889,0.418889,0.37,0.411111,0.327778,0.347778,0.34,0.332222,0.39,0.396667,0.457778,0.447778,0.305556,0.283333,0.428889,0.593333,0.628889,0.787778,0.917778,1.07667,1.15778,1.5,1.92222,2.55667,2.78333,3.07333,3.43111,3.59111,3.75778,3.69667,3.31333,2.70111,3.37889,3.71778,3.59333,3.29556,3,2.60889,2.72556,2.86778,2.87778,2.75556,2.64111,2.6,2.69111,2.58889,2.59556,2.57556,2.53,2.49778,2.52667,2.74111,2.72667,2.68889,2.55889,2.61667,2.56222,2.6,2.69667,2.82778,2.95333,2.98556,3.02556,2.87444,2.86444,2.93333,2.92444,2.96222,3.00333,2.92222,2.93778,2.75556,2.76222,2.76,2.62889,2.55222,2.51111,2.40667,2.24444,2.10444,1.99778,1.91444,1.81444,1.53556,1.37667,1.28111,1.27444,1.05222,0.998889,0.995556,0.911111,0.817778,0.76,0.797778
62,,0.574444,0.453333,0.431111,0.422222,0.363333,0.411111,0.332222,0.346667,0.338889,0.334444,0.385556,0.396667,0.462222,0.445556,0.303333,0.283333,0.431111,0.597778,0.625556,0.791111,0.923333,1.08,1.14667,1.51444,1.92556,2.55333,2.78556,3.08667,3.44,3.58556,3.76667,3.68556,3.29778,2.71,3.38889,3.72556,3.58111,3.29556,2.99222,2.60556,2.73,2.86222,2.88,2.76111,2.63,2.60889,2.69,2.58667,2.59111,2.58,2.52,2.50333,2.52778,2.75,2.72778,2.67778,2.56,2.62333,2.54556,2.61556,2.69556,2.84111,2.93889,2.99333,3.02444,2.91889,2.96111,2.92778,2.93,2.96222,3.00333,2.92222,2.92,2.63333,2.75778,2.75333,2.63444,2.55,2.50667,2.40889,2.25333,2.08889,2.00444,1.91889,1.80444,1.53667,1.37444,1.28556,1.26222,1.05111,1.00111,0.988889,0.916667,0.818889,0.756667,0.797778
63,,0.574444,0.45,0.427778,0.421111,0.366667,0.411111,0.333333,0.345556,0.337778,0.335556,0.383333,0.396667,0.47,0.438889,0.302222,0.291111,0.431111,0.595556,0.623333,0.794444,0.921111,1.08889,1.14333,1.52778,1.92889,2.55778,2.78,3.10556,3.43333,3.60778,3.75556,3.68667,3.27778,2.71222,3.40444,3.73556,3.56556,3.29,3.00111,2.58333,2.74,2.86444,2.87667,2.75444,2.64556,2.60444,2.68111,2.58778,2.59111,2.59556,2.49444,2.52667,2.50889,2.76,2.73667,2.66778,2.55444,2.63667,2.52889,2.61889,2.70333,2.84889,2.93556,2.99333,3.02111,2.91889,2.96778,2.91778,3.05556,3.05778,2.95222,2.97333,2.68778,2.65222,2.74889,2.75778,2.62111,2.56222,2.50556,2.39889,2.25889,2.08444,1.99222,1.92889,1.79667,1.53444,1.37,1.29111,1.25889,1.04556,1.01,0.988889,0.913333,0.812222,0.76,0.797778
64,,0.885556,0.787778,0.702222,0.771111,0.732222,0.685556,0.505556,0.478889,0.533333,0.517778,0.608889,0.617778,0.34,0.244444,0.218889,0.204444,0.47,0.621111,0.612222,0.725556,0.598889,0.661111,0.771111,0.976667,1.25333,1.59,1.75444,2.09889,2.33333,2.51556,2.65333,2.62889,2.74778,2.60889,2.71556,2.63778,2.51778,2.71556,2.67444,2.49556,2.56,2.55889,2.77889,2.69333,2.63556,2.57778,2.60889,2.60222,2.57444,2.63222,2.64667,2.47222,2.71556,2.66778,2.75444,2.75222,2.71333,2.70222,2.75222,2.65778,2.75,2.88556,3.01889,3.06444,3.01333,3.20778,3.20333,3.16333,3.21,3.30556,3.35222,3.51111,3.19667,2.94889,2.94778,2.84556,2.79667,2.74667,2.74556,2.65222,2.52556,2.44889,2.49556,2.37,2.13111,1.97889,1.74556,1.66444,1.60556,1.50111,1.34889,1.34889,1.18778,1.17111,1.10778,1.09111
65,,0.894444,0.785556,0.704444,0.771111,0.732222,0.687778,0.511111,0.48,0.53,0.516667,0.612222,0.612222,0.35,0.245556,0.216667,0.2,0.465556,0.614444,0.617778,0.726667,0.595556,0.662222,0.765556,0.974444,1.24889,1.57889,1.75111,2.09222,2.32222,2.50222,2.65333,2.62778,2.74333,2.62111,2.70556,2.65333,2.51667,2.69556,2.68778,2.5,2.55333,2.55889,2.76889,2.70111,2.63,2.58333,2.61667,2.59444,2.57667,2.62889,2.66222,2.46444,2.70778,2.66556,2.75667,2.74889,2.71889,2.69444,2.75,2.66889,2.75111,2.85667,3.01556,3.06667,3.01444,3.18222,3.21556,3.15778,3.21,3.31111,3.32556,3.51889,3.23667,2.94222,2.96333,2.84889,2.79444,2.74667,2.74333,2.66778,2.53222,2.44556,2.50222,2.36667,2.15,1.98222,1.74889,1.65667,1.62222,1.49778,1.35333,1.35,1.18444,1.16889,1.10889,1.09556
66,,0.896667,0.786667,0.704444,0.772222,0.731111,0.688889,0.511111,0.478889,0.531111,0.515556,0.612222,0.613333,0.348889,0.246667,0.215556,0.201111,0.464444,0.614444,0.618889,0.724444,0.595556,0.664444,0.764444,0.971111,1.25111,1.57889,1.75222,2.08889,2.32444,2.5,2.65111,2.62778,2.74333,2.62333,2.70333,2.65667,2.51667,2.69222,2.68889,2.50222,2.55222,2.56,2.76778,2.7,2.63,2.58444,2.61778,2.59333,2.57333,2.62889,2.66444,2.46444,2.70667,2.66667,2.75667,2.75,2.71667,2.69444,2.75222,2.66889,2.74889,2.85667,3.01667,3.06333,3.01556,3.18111,3.21444,3.16,3.20889,3.31,3.32444,3.52111,3.23667,2.94444,2.96444,2.84778,2.79667,2.74556,2.74333,2.66889,2.53444,2.44333,2.5,2.37,2.15,1.98222,1.75,1.65667,1.61889,1.50111,1.35556,1.34556,1.18778,1.16778,1.10889,1.09333
67,,0.887778,0.79,0.7,0.774444,0.725556,0.688889,0.507778,0.478889,0.531111,0.518889,0.612222,0.615556,0.342222,0.244444,0.217778,0.202222,0.471111,0.615556,0.615556,0.724444,0.597778,0.662222,0.77,0.981111,1.24778,1.58556,1.75667,2.09556,2.32667,2.51444,2.65333,2.63,2.74556,2.61,2.71778,2.63667,2.52778,2.7,2.68222,2.49667,2.55444,2.56222,2.77667,2.69556,2.63333,2.58111,2.61111,2.59556,2.57444,2.63,2.65556,2.47,2.71,2.66778,2.75778,2.74778,2.72,2.69889,2.74889,2.65889,2.75444,2.87667,3.01667,3.06667,3.01222,3.20111,3.20778,3.16222,3.20444,3.31111,3.34667,3.51222,3.20778,2.94889,2.94889,2.84556,2.8,2.74556,2.74111,2.66,2.52444,2.45556,2.49444,2.36778,2.14,1.97667,1.74444,1.66333,1.61,1.5,1.35222,1.34667,1.19,1.16556,1.11111,1.09222
68,,0.884444,0.782222,0.701111,0.774444,0.73,0.687778,0.501111,0.483333,0.536667,0.515556,0.608889,0.613333,0.335556,0.25,0.216667,0.201111,0.475556,0.616667,0.625556,0.716667,0.597778,0.661111,0.775556,0.976667,1.25889,1.59556,1.75444,2.10222,2.33333,2.52778,2.64889,2.63778,2.75,2.60222,2.72667,2.62667,2.52111,2.72556,2.65889,2.49889,2.56444,2.55889,2.78111,2.69667,2.63111,2.57111,2.61222,2.59667,2.57444,2.64222,2.63444,2.47778,2.71889,2.67222,2.75778,2.75,2.70778,2.70556,2.74889,2.65778,2.74556,2.89889,3.02333,3.06889,3.01667,3.21444,3.19556,3.16778,3.22,3.3,3.36556,3.50778,3.17111,2.95222,2.94,2.84444,2.80222,2.74,2.74,2.65333,2.51667,2.45333,2.48778,2.37,2.12667,1.97222,1.74111,1.67444,1.60333,1.49556,1.34778,1.35,1.17778,1.18444,1.09667,1.09444
69,,0.893333,0.784444,0.704444,0.77,0.732222,0.687778,0.51,0.482222,0.53,0.518889,0.611111,0.61,0.348889,0.246667,0.215556,0.201111,0.47,0.611111,0.616667,0.726667,0.596667,0.663333,0.766667,0.977778,1.24889,1.57667,1.75111,2.09556,2.32333,2.50444,2.65444,2.62667,2.74333,2.62,2.70667,2.65,2.51778,2.7,2.68444,2.50111,2.55222,2.56,2.76889,2.70333,2.62778,2.58333,2.61667,2.59556,2.57556,2.62778,2.66,2.46778,2.70778,2.66333,2.75667,2.75333,2.71667,2.69444,2.74667,2.67333,2.75,2.86222,3.01556,3.06667,3.00778,3.19444,3.21222,3.15778,3.20667,3.31333,3.32778,3.52111,3.23,2.94222,2.96111,2.84667,2.79444,2.74889,2.74222,2.66556,2.52778,2.45,2.49778,2.37222,2.14889,1.97778,1.74667,1.66111,1.61667,1.50333,1.34778,1.35,1.18444,1.16667,1.11222,1.09556
70,,0.675556,0.541111,0.496667,0.435556,0.428889,0.418889,0.343333,0.381111,0.376667,0.332222,0.411111,0.372222,0.345556,0.238889,0.151111,0.136667,0.301111,0.436667,0.478889,0.524444,0.434444,0.393333,0.591111,0.831111,0.963333,1.24778,1.57,2.04333,2.09778,2.16889,2.40889,2.61333,2.83556,2.72444,2.78333,2.59111,2.47667,2.39222,2.33889,2.13444,2.22778,2.41556,2.44333,2.52222,2.54778,2.50556,2.48333,2.43778,2.51556,2.55444,2.50111,2.46667,2.54667,2.68778,2.86556,2.87111,2.86222,2.88111,2.87222,2.80778,2.92778,3.14111,3.32667,3.36333,3.33778,3.40444,3.54222,3.73444,3.84222,4.01444,4.11222,4.24,4.30111,3.86222,3.69222,3.61222,3.26667,3.21111,2.95556,2.75111,2.55778,2.44889,2.25333,2.19778,2.02222,1.80111,1.65556,1.46778,1.41111,1.28667,1.15444,1.23556,1.09667,0.926667,0.831111,0.866667
71,,0.677778,0.54,0.495556,0.436667,0.427778,0.418889,0.343333,0.381111,0.377778,0.332222,0.411111,0.372222,0.344444,0.238889,0.151111,0.136667,0.301111,0.436667,0.481111,0.523333,0.433333,0.394444,0.591111,0.83,0.965556,1.24778,1.57111,2.04444,2.09667,2.16778,2.41,2.61333,2.83556,2.72444,2.78667,2.58667,2.47667,2.39556,2.33556,2.13556,2.22889,2.41333,2.44333,2.52444,2.54778,2.50889,2.47889,2.43667,2.51667,2.55444,2.5,2.46889,2.54667,2.68889,2.86444,2.86889,2.86333,2.88222,2.87222,2.80667,2.93,3.13778,3.32889,3.36333,3.33778,3.40556,3.54111,3.73667,3.84222,4.01333,4.11111,4.24333,4.3,3.86111,3.69222,3.61333,3.26444,3.21,2.95556,2.75111,2.56,2.44778,2.25444,2.19556,2.02444,1.8,1.65111,1.46778,1.41333,1.28667,1.15333,1.23667,1.09444,0.928889,0.83,0.865556
72,,0.668889,0.545556,0.497778,0.435556,0.427778,0.418889,0.348889,0.376667,0.376667,0.333333,0.408889,0.373333,0.346667,0.243333,0.148889,0.137778,0.295556,0.437778,0.478889,0.524444,0.438889,0.387778,0.593333,0.825556,0.958889,1.24778,1.56556,2.04556,2.09333,2.16444,2.41333,2.61333,2.82667,2.72667,2.78222,2.59444,2.47444,2.39667,2.34222,2.13667,2.22444,2.41444,2.44222,2.52889,2.54222,2.49556,2.49333,2.44333,2.50889,2.55111,2.50444,2.46556,2.54556,2.68222,2.86444,2.87778,2.85444,2.88333,2.87222,2.80556,2.93,3.13444,3.32556,3.36333,3.34444,3.39222,3.55,3.72889,3.83667,4.00778,4.11444,4.24444,4.29222,3.87667,3.69,3.61444,3.27667,3.21,2.95889,2.75444,2.55444,2.45667,2.24778,2.20333,2.02778,1.79667,1.66556,1.46556,1.41222,1.29222,1.15222,1.23,1.1,0.926667,0.828889,0.875556
73,,0.673333,0.541111,0.498889,0.434444,0.428889,0.418889,0.345556,0.377778,0.38,0.332222,0.406667,0.373333,0.346667,0.242222,0.151111,0.135556,0.297778,0.44,0.477778,0.524444,0.435556,0.39,0.592222,0.83,0.961111,1.24889,1.56556,2.04667,2.09667,2.16333,2.41222,2.61556,2.82889,2.72667,2.78,2.59667,2.47556,2.39111,2.34333,2.13333,2.22889,2.41444,2.44333,2.52333,2.54111,2.50556,2.48778,2.44,2.50889,2.55667,2.50444,2.46444,2.54444,2.68444,2.86778,2.87556,2.85889,2.87889,2.87222,2.80667,2.93333,3.13444,3.32778,3.35889,3.34556,3.39667,3.54778,3.73222,3.83778,4.01,4.11778,4.24,4.29556,3.87444,3.68444,3.61778,3.26889,3.21222,2.95667,2.75444,2.55333,2.45333,2.24444,2.20333,2.02667,1.79889,1.66,1.46778,1.41,1.29333,1.15,1.23333,1.09556,0.93,0.828889,0.871111
74,,0.668889,0.546667,0.497778,0.435556,0.428889,0.417778,0.347778,0.377778,0.377778,0.332222,0.407778,0.373333,0.346667,0.243333,0.148889,0.137778,0.295556,0.44,0.476667,0.525556,0.437778,0.388889,0.592222,0.826667,0.961111,1.24667,1.56667,2.04667,2.09333,2.16333,2.41333,2.61333,2.82778,2.72889,2.78,2.59667,2.47222,2.39667,2.34111,2.13556,2.22444,2.41889,2.43667,2.52889,2.54222,2.49778,2.49667,2.44222,2.50556,2.55222,2.50556,2.46556,2.54444,2.68333,2.86333,2.87667,2.86,2.87889,2.87333,2.80556,2.93,3.13444,3.32889,3.36222,3.34111,3.39444,3.54889,3.73111,3.84,4.00444,4.11556,4.24556,4.29111,3.87667,3.68889,3.61667,3.27667,3.20444,2.96,2.75667,2.55222,2.45556,2.24778,2.20111,2.03,1.79667,1.66333,1.46778,1.41,1.29222,1.15333,1.22889,1.10222,0.927778,0.826667,0.873333
75,,0.563333,0.377778,0.372222,0.367778,0.345556,0.327778,0.334444,0.314444,0.332222,0.324444,0.316667,0.342222,0.472222,0.283333,0.228889,0.195556,0.361111,0.552222,0.58,0.603333,0.51,0.571111,1.03778,1.28444,1.40778,1.66222,2.57667,3.16667,3.28778,3.40778,3.74889,4.08444,4.11111,4.22222,3.77333,3.28,3.04333,3.11444,2.70333,2.25333,2.40556,2.43,2.54,2.43889,2.42778,2.46222,2.47778,2.40444,2.36111,2.36889,2.29778,2.31556,2.39667,2.55444,2.60333,2.65222,2.54778,2.55444,2.46333,2.61556,2.55889,2.73444,2.78333,3.03333,3.15444,3.37222,3.58889,3.66222,3.64667,3.81222,3.99556,4.17667,4.12222,3.51778,3.01556,2.87556,2.83111,2.46778,2.24333,2.19556,2.02556,1.85333,1.83222,1.76889,1.54,1.41111,1.16444,1.03556,1.00333,0.928889,0.82,0.836667,0.707778,0.692222,0.696667,0.656667
76,,0.553333,0.384444,0.361111,0.373333,0.346667,0.32,0.341111,0.31,0.34,0.32,0.321111,0.337778,0.471111,0.287778,0.222222,0.196667,0.366667,0.556667,0.583333,0.604444,0.502222,0.591111,1.05111,1.27778,1.40222,1.71333,2.60778,3.18667,3.29,3.44778,3.77444,4.13667,4.15778,4.17333,3.66444,3.26667,3.03111,3.10222,2.69222,2.25111,2.39778,2.44,2.52222,2.45778,2.41667,2.47333,2.45333,2.42556,2.36556,2.34556,2.31222,2.31222,2.40333,2.56889,2.60222,2.65667,2.52444,2.56111,2.46778,2.59444,2.56889,2.74222,2.79889,3.04444,3.16667,3.43,3.56556,3.65667,3.68222,3.83667,4.02,4.18556,4.07667,3.44333,2.98889,2.87667,2.80333,2.47778,2.23444,2.19222,2.01778,1.84778,1.82778,1.76778,1.53222,1.39111,1.16333,1.03889,0.991111,0.926667,0.826667,0.837778,0.705556,0.684444,0.71,0.642222
77,,0.564444,0.377778,0.371111,0.368889,0.343333,0.328889,0.335556,0.313333,0.332222,0.327778,0.315556,0.338889,0.473333,0.284444,0.226667,0.196667,0.362222,0.551111,0.578889,0.605556,0.508889,0.577778,1.03333,1.28333,1.40889,1.66778,2.58222,3.17111,3.28778,3.41333,3.75556,4.08778,4.17556,4.15889,3.76333,3.27333,3.04111,3.11111,2.70111,2.25333,2.40667,2.43222,2.53667,2.44111,2.42444,2.46444,2.47667,2.40222,2.36556,2.36333,2.30111,2.31667,2.39778,2.55,2.61,2.65556,2.53667,2.55667,2.45889,2.62111,2.56,2.73556,2.78667,3.03111,3.15444,3.38111,3.58667,3.66667,3.64333,3.82333,3.99222,4.18556,4.11444,3.50556,3.01222,2.87556,2.82667,2.47,2.24222,2.20111,2.02111,1.84444,1.83778,1.76667,1.54333,1.40222,1.16444,1.03556,1.00556,0.925556,0.822222,0.836667,0.708889,0.69,0.696667,0.655556
78,,0.555556,0.382222,0.361111,0.375556,0.346667,0.321111,0.34,0.308889,0.337778,0.322222,0.323333,0.335556,0.473333,0.285556,0.221111,0.198889,0.366667,0.553333,0.583333,0.606667,0.501111,0.585556,1.05222,1.27556,1.40556,1.70111,2.59778,3.19,3.28778,3.44,3.76778,4.12444,4.16,4.16444,3.69333,3.27222,3.03333,3.10556,2.69222,2.25778,2.40111,2.43444,2.52444,2.45222,2.42222,2.47,2.45444,2.42556,2.36111,2.34778,2.30889,2.31889,2.39778,2.56667,2.60556,2.65778,2.52333,2.56222,2.46111,2.60333,2.56889,2.74333,2.79556,3.04,3.15889,3.42,3.56889,3.66,3.68,3.82222,4.02,4.18778,4.08111,3.46222,2.99333,2.88333,2.80111,2.47889,2.23111,2.19778,2.01889,1.84333,1.83111,1.77222,1.53111,1.39222,1.16444,1.03556,1.00111,0.921111,0.826667,0.837778,0.708889,0.682222,0.712222,0.642222
79,,0.622222,0.45,0.427778,0.422222,0.364444,0.425556,0.342222,0.328889,0.362222,0.392222,0.425556,0.418889,0.437778,0.213333,0.175556,0.21,0.376667,0.511111,0.573333,0.607778,0.55,0.532222,0.816667,1.02667,1.28222,1.66111,2.22444,2.51778,2.62,2.73667,3.00889,3.31667,3.14889,3.12444,3.08444,2.84333,2.77889,2.60778,2.42556,2.12556,2.11667,2.27556,2.50222,2.40667,2.38667,2.37222,2.37333,2.40333,2.39444,2.27556,2.37111,2.30778,2.36,2.67778,2.73556,2.60889,2.64222,2.61667,2.59333,2.67444,2.83111,3.08,3.11111,3.11778,3.31889,3.56889,3.65778,3.81,3.93,4.35444,4.48222,4.49,4.07667,3.11889,2.94778,3.18,2.89778,2.57556,2.35111,2.5,2.23889,2.12556,2.03889,1.98667,1.67667,1.53333,1.33667,1.37,1.23444,1.14444,1.07333,1.03778,0.935556,0.843333,0.823333,0.773333
80,,0.624444,0.447778,0.427778,0.422222,0.362222,0.43,0.34,0.331111,0.356667,0.394444,0.424444,0.42,0.44,0.216667,0.174444,0.21,0.372222,0.505556,0.574444,0.614444,0.551111,0.53,0.81,1.02222,1.27111,1.66,2.20778,2.53778,2.61,2.73,3.00556,3.31222,3.16,3.11889,3.08111,2.84222,2.79111,2.61556,2.43111,2.11889,2.12333,2.27556,2.48889,2.41778,2.38556,2.35444,2.38889,2.40222,2.39444,2.28333,2.35889,2.31222,2.36,2.66778,2.73778,2.61,2.63222,2.61667,2.59778,2.67889,2.82,3.06667,3.12889,3.11222,3.32444,3.56111,3.65889,3.80111,3.91222,4.34222,4.49,4.48778,4.11222,3.12111,2.95556,3.17333,2.91222,2.57222,2.36222,2.50667,2.23444,2.11889,2.04444,1.98556,1.67222,1.53889,1.34778,1.36333,1.23667,1.14556,1.07111,1.04778,0.935556,0.842222,0.821111,0.777778
81,,0.621111,0.455556,0.422222,0.416667,0.38,0.421111,0.333333,0.33,0.367778,0.386667,0.435556,0.417778,0.428889,0.211111,0.178889,0.213333,0.378889,0.51,0.582222,0.598889,0.543333,0.54,0.833333,1.01889,1.29778,1.68111,2.22778,2.52667,2.61333,2.77,2.99444,3.32889,3.13667,3.12333,3.08667,2.83667,2.77667,2.61,2.40111,2.11333,2.12667,2.28333,2.51111,2.40556,2.38889,2.36222,2.37556,2.40222,2.39222,2.29556,2.35556,2.31222,2.36,2.67,2.74,2.61111,2.64,2.62333,2.6,2.66667,2.84778,3.08667,3.11222,3.11333,3.32667,3.59556,3.66111,3.80889,3.93333,4.37,4.50222,4.48556,4.00556,3.10778,2.95444,3.16889,2.9,2.56444,2.34444,2.51111,2.23111,2.10889,2.04556,1.99667,1.66111,1.52667,1.33222,1.37,1.23,1.15889,1.04778,1.04222,0.943333,0.836667,0.822222,0.761111
82,,0.621111,0.451111,0.426667,0.422222,0.365556,0.425556,0.341111,0.33,0.361111,0.391111,0.427778,0.418889,0.437778,0.213333,0.174444,0.211111,0.376667,0.51,0.572222,0.61,0.548889,0.532222,0.813333,1.02889,1.28222,1.65778,2.22111,2.52222,2.61778,2.73667,3.00667,3.32111,3.14222,3.13,3.08222,2.84222,2.78333,2.60667,2.42667,2.12556,2.11778,2.27222,2.50333,2.41,2.38222,2.37444,2.37556,2.40222,2.39222,2.27556,2.37222,2.30556,2.36444,2.67222,2.74111,2.60667,2.63889,2.61778,2.59333,2.67444,2.82889,3.07889,3.11444,3.11333,3.32778,3.56222,3.65889,3.80778,3.92444,4.35444,4.48444,4.48889,4.08333,3.11444,2.95222,3.17889,2.90222,2.57222,2.35222,2.50222,2.24111,2.12,2.04556,1.98444,1.67778,1.53,1.34111,1.36778,1.23556,1.14667,1.07222,1.03778,0.935556,0.842222,0.823333,0.775556
83,,0.62,0.455556,0.421111,0.417778,0.38,0.42,0.333333,0.33,0.367778,0.386667,0.436667,0.42,0.427778,0.208889,0.178889,0.214444,0.378889,0.508889,0.582222,0.598889,0.543333,0.54,0.834444,1.02556,1.29444,1.67889,2.23,2.52556,2.61333,2.77222,2.99778,3.32333,3.14,3.12222,3.08667,2.83556,2.77556,2.60889,2.40111,2.11444,2.12444,2.28889,2.50778,2.40556,2.39,2.36333,2.37556,2.39889,2.39778,2.29111,2.35556,2.31111,2.36667,2.66778,2.74,2.61222,2.63556,2.62667,2.6,2.66222,2.85,3.08889,3.11333,3.11222,3.33,3.59444,3.65556,3.81333,3.93778,4.36667,4.50222,4.48889,3.99889,3.10778,2.96222,3.15667,2.90222,2.56444,2.34778,2.51,2.23111,2.11,2.04222,1.99444,1.66222,1.52889,1.33222,1.36667,1.22889,1.16556,1.04222,1.04444,0.94,0.837778,0.823333,0.761111
84,,0.622222,0.45,0.426667,0.418889,0.37,0.425556,0.336667,0.33,0.365556,0.388889,0.427778,0.424444,0.43,0.214444,0.174444,0.217778,0.374444,0.51,0.578889,0.601111,0.547778,0.536667,0.832222,1.01889,1.28333,1.67889,2.22889,2.51556,2.61556,2.76556,2.99556,3.32778,3.13889,3.12333,3.08778,2.83333,2.78444,2.60889,2.40778,2.11667,2.12556,2.27111,2.51556,2.41,2.39,2.35889,2.37444,2.40111,2.39778,2.27444,2.37333,2.31333,2.35,2.67667,2.73667,2.61333,2.64222,2.62111,2.59333,2.67778,2.83444,3.08,3.11444,3.12,3.33,3.57667,3.65889,3.80556,3.93556,4.36889,4.49444,4.47778,4.04667,3.10222,2.95333,3.16444,2.90556,2.57,2.35222,2.50444,2.23,2.11889,2.04111,1.99556,1.66444,1.53778,1.32778,1.36778,1.23222,1.16,1.05222,1.04111,0.937778,0.841111,0.823333,0.767778
85,,0.624444,0.446667,0.428889,0.421111,0.364444,0.428889,0.338889,0.331111,0.356667,0.395556,0.426667,0.418889,0.437778,0.216667,0.174444,0.21,0.373333,0.506667,0.573333,0.613333,0.551111,0.53,0.811111,1.02556,1.27,1.66,2.20889,2.53778,2.60778,2.73778,3.00222,3.31778,3.15556,3.11889,3.08444,2.84222,2.78889,2.61222,2.42778,2.12111,2.12222,2.27444,2.49111,2.42111,2.38111,2.36111,2.38778,2.39778,2.39667,2.28,2.36556,2.31111,2.35889,2.66667,2.74,2.60889,2.63556,2.61444,2.59667,2.68111,2.81667,3.07333,3.12667,3.10778,3.32333,3.56556,3.65778,3.8,3.91778,4.35111,4.48,4.49222,4.10667,3.11889,2.95444,3.16667,2.91889,2.57111,2.35667,2.50556,2.24333,2.11444,2.04333,1.98889,1.67556,1.53333,1.34556,1.36556,1.23444,1.14556,1.07556,1.04333,0.934444,0.842222,0.822222,0.776667
86,,0.621111,0.452222,0.424444,0.417778,0.377778,0.423333,0.334444,0.33,0.364444,0.388889,0.431111,0.42,0.428889,0.214444,0.177778,0.214444,0.377778,0.51,0.58,0.6,0.545556,0.537778,0.831111,1.02111,1.29556,1.67222,2.23222,2.52111,2.61222,2.76667,2.99667,3.33111,3.13889,3.11778,3.09222,2.83222,2.78222,2.60778,2.40556,2.11222,2.13111,2.27,2.52111,2.40667,2.39,2.35667,2.37778,2.4,2.39778,2.27556,2.37222,2.31111,2.35333,2.67778,2.73778,2.60889,2.64333,2.61889,2.6,2.67333,2.83778,3.08,3.12,3.11333,3.32889,3.58667,3.66333,3.80333,3.93778,4.36778,4.5,4.48222,4.02667,3.09778,2.95667,3.17222,2.90111,2.56222,2.35111,2.50778,2.22333,2.12333,2.04333,1.99444,1.66111,1.53222,1.33222,1.36556,1.23,1.16111,1.04889,1.04111,0.941111,0.841111,0.82,0.766667
87,,0.552222,0.385556,0.362222,0.344444,0.333333,0.33,0.285556,0.277778,0.285556,0.3,0.31,0.323333,0.573333,0.375556,0.302222,0.283333,0.393333,0.535556,0.61,0.684444,0.765556,1.03111,1.19778,1.54889,1.88556,2.47556,2.83444,3.22889,3.54333,3.81667,4.08778,3.99778,3.72889,3.63222,3.64556,3.42444,3.33556,2.89889,2.51889,2.32778,2.30889,2.6,2.38889,2.42667,2.51778,2.40333,2.35667,2.38111,2.26444,2.39111,2.33111,2.21667,2.37889,2.48222,2.41667,2.52222,2.46889,2.50667,2.44,2.39222,2.46889,2.64333,2.85556,2.95444,2.88111,3.05778,3.05111,3.19222,3.24111,3.58333,3.48444,3.55,3.41222,2.84444,2.59,2.63444,2.48778,2.37444,2.30333,2.14111,1.98111,1.91444,1.83111,1.80778,1.65111,1.48444,1.27778,1.18556,1.06111,1.02333,0.995556,0.911111,0.835556,0.794444,0.7,0.714444
